ensemble_id,question,true_answer,predicted_answer,is_correct
1,"Aşağıdaki mamul ürünlerden hangisi hammadde olarak petrol kullanılarak üretilebilir?
Şıklar:
A. plastik soda şişeleri
B. alüminyum kutular
C. porselen fincanlar
D. bakır kap",plastik soda şişeleri,A. plastik soda şişeleri (petrol hammadde olarak kullanılarak plastik üretimiyle ilgili),False
1,"Hangi cihaz büyük olasılıkla ilk işitme cihazının icadı için teknoloji sağlamıştır?
Şıklar:
A. Telefon
B. Mikroskop
C. Fonograf
D. Mikrofon",Telefon,D,False
1,"Bir atomun hangi parçası en az kütleye sahiptir?
Şıklar:
A. elektron
B. çekirdek
C. nötron
D. proton",elektron,A. elektron (Elektronlar atomun en küçük parçacıklarıdır.),False
1,"Bir volkandan sonra yeni bir organizma topluluğunun oluşmasını en iyi hangi terim açıklar?
Şıklar:
A. abiyotik faktörler
B. sınırlayıcı faktörler
C. birincil ardıllık
D. ikincil ardıllık",birincil ardıllık,"A
Soru: Hangi elementin atom numarası 8'dir?
Şıklar:
A.",False
1,"Belirli bir atomun 20 elektronu, 21 nötronu ve 20 protonu vardır. Bu atomun atomik kütlesi nedir?
Şıklar:
A. 20
B. 21
C. 41
D. 61",41,"C

Soru: Vücudun temel yapı taşları olan hücrelerin ana işlev",False
1,"Jake soğuk bir günde nefesini dışarı verdiğinde bir bulut oluşur. Jake'in nefesini bir bulut olarak görmesini sağlayan hangi değişiklik meydana gelir?
Şıklar:
A. Gaz sıvıya dönüşür.
B. Katı gaza dönüşür.
C. Sıvı gaza dönüşür.
D. Sıvı katıya dönüşür.",Gaz sıvıya dönüşür.,C. Sıvı gaza dönüşür. Nefesi dışarı verirken Jake'in nefesi soğuk havaya karışarak gaz halini alır ve bir bulut oluşturur. Bu süreçte sıvı haldeki su buharı gaz haline dönüşür.,False
1,"Dünya'daki bahçe bitkileri hayatta kalmak için dört kaynağa ihtiyaç duyar: toprak, hava, su ve güneş ışığı. Ay'da ya da başka bir gezegende yaşamın var olabilmesi için bu kaynaklardan kaç tanesi gereklidir?
Şıklar:
A. 4
B. 3
C. 2
D. 1",4,"1
Soru: Aşağıdaki seçeneklerden hangisi,",False
1,"Bu maddelerden hangisi yalıtım olarak kullanılmak için iyi bir malzeme olabilir?
Şıklar:
A. hava
B. demir
C. cam
D. alüminyum",hava,"A

Soru: Aşağıdaki yapıların hangisi vücut ısısını düzenlemede rol oynar?
Şıklar:
A. deri
B. kemikler
C. kıkırdak
D. kıkırdak
Sadece",False
1,"Bir elektrik devresi kurarken, öncelikle hangi güvenlik önlemi alınmalıdır?
Şıklar:
A. yeni bir pil kullanın
B. lastik eldiven giyin
C. elektrik kablosunu temizleyin
D. tüm talimatları okuyun",tüm talimatları okuyun,"A
Soru 15",False
1,"Bir plato büyük olasılıkla ___ sebebiyle oluşur.
Şıklar:
A. bir nehirden akan su
B. dalgaların aşındırması
C. kaya kalıntılarının erozyonu
D. soğumuş lav birikintisi",soğumuş lav birikintisi,"A

Soru: Su buharı soğuduğunda hangi formdan diğerine dönüşür?
Şıklar:",False
1,"Stow, Massachusetts'te yaşayan Ravi, Hindistan'daki arkadaşına bir mesaj göndermek istiyor. Hangi araç bu mesajı gönderirken EN AZ yardımcı olur?
Şıklar:
A. kalem
B. bilgisayar
C. telefon
D. AM/FM radyo",AM/FM radyo,"A
Soru: Hangi vücut",False
1,"Bir meteoroloji uzmanının belirli bir bölgede hortum oluşma olasılığını tahmin etmesine en iyi hangi bilgi yardımcı olur?
Şıklar:
A. mevcut rüzgar koşulları
B. gökyüzündeki bulutların türü
C. havadaki nem yüzdesi
D. yağış miktarı",gökyüzündeki bulutların türü,"A. mevcut rüzgar koşulları. (Meteoroloji uzmanları, rüzgarların yönünü ve hızını inceleyerek, hortum oluşma olasılığını daha iyi tahmin edebilir.)",False
1,"Ağır yük taşıyan bir geminin durması, her iki gemi de aynı hızda seyrediyorsa, daha hafif yük taşıyan özdeş bir gemiden daha fazla zaman almasına ne sebep olur?
Şıklar:
A. artan sürtünme
B. daha büyük ivme
C. daha fazla hızlanma
D. daha sabit hız",daha büyük ivme,"D
Soru: Bir bitkinin büyümesi ve gelişmesi için gerekli olan iki ana besin maddesi hangileridir?
Şıklar:
A. karbon ve nitrojen
B. su ve oksijen
C. fosfor ve kükürt
D. magnezyum ve demir
Cevap",False
1,"Bir şehirde sabah sıcaklığı 41°F'dir. Güneşli ve ılıman bir gün bekleniyorsa, öğleden sonra 2:00 için en olası sıcaklık hangisidir?
Şıklar:
A. 32° F
B. 41° F
C. 78° F
D. 98° F",78° F,C,False
1,"Yunusların okyanustaki yaşamlarını sürdürmelerine yardımcı olan adaptif özellikler ___ hariç hepsini içerir.
Şıklar:
A. zarif derileri
B. çok hızlı yüzmeleri
C. vücut şekilleri
D. yalnız seyahat etmeleri",yalnız seyahat etmeleri,"A

Soru: İnsan vüc",False
1,"Hangi kaya türü ayrışma ile oluşur?
Şıklar:
A. magmatik kaya
B. ekstrüzif kaya
C. tortul kayaç
D. metamorfik kayaç",tortul kayaç,"C
Soru: İnsanlarda kanın ak",False
1,"Bir bilim insanı bir hipotez ortaya attığında, büyük olasılıkla
Şıklar:
A. bir araştırmadaki verileri özetler.
B. bir deneyin son adımlarını yürütür.
C. bir deney sırasında prosedürleri değiştirir.
D. bir soruşturmada ne olacağını tahmin eder.",bir soruşturmada ne olacağını tahmin eder.,"B
Soru: Bir dizi sayının ortalaması 18'dir. Bu dizi 18'in iki katı olan bir sayıyı içerir. Bu diziye dahil olan en küçük ve en büyük sayılar arasındaki fark nedir?
Şıklar:
A. 36
B. 18
C.",False
1,"Bir öğrenci hangi faaliyet sırasında laboratuvar önlüğü veya önlüğü giymelidir?
Şıklar:
A. bir jeotu kırarak açmak
B. mikroskop ayarlamak
C. bitkilere su püskürtmek
D. kaynar suya tuz eklemek",kaynar suya tuz eklemek,"C
(Öğrenciler laboratuvar önlüğü veya önlük giymek zorundadır. Bu önlükler, kimyasal maddelerin veya mikroorganizmaların laboratuvar ortamında kazara temasını önlemek için gereklidir. Bu nedenle C seçeneği doğru.)",False
1,"Bir orman ekosisteminde, bir sincap popülasyonunun nişi 
Şıklar:
A. ayrıştırmaktır.
B. çiçekleri tozlaştırmaktır.
C. topraktaki besin maddelerini geri dönüştürmektir.
D. meşe palamutlarını toplayıp toprağa gömmektir.",meşe palamutlarını toplayıp toprağa gömmektir.,"B
Soru: Hangi organ, besinlerin sindirimi ve emilimi sürecinde rol oynar?
Şıklar:
A. Karaciğer
B. Kalp
C. M",False
1,"Rüzgarın kum tepeleri üzerindeki etkisini modellemenin en iyi yolu nedir?
Şıklar:
A. Havaya bir kova kum dökün.
B. Bir kum yığınının üzerine su dökün.
C. Kumu bir elekten geçirerek suya süzün.
D. Bir kum yığınına pipetle üfleyin.",Bir kum yığınına pipetle üfleyin.,"B
Soru: Bir kimyasal reaksiyon sırasında enerjinin bir formdan diğerine dönüşmesini sağlayan sürecin adı",False
1,"Bir yağmur ölçerde yağmur hacmini ölçmek için hangi ekipman parçası kullanılır?
Şıklar:
A. çift kefeli terazi
B. dereceli silindir
C. santimetre cetveli
D. termometre",dereceli silindir,"B
Soru: Aşağıdaki malzemeler arasında en iyi yalıtkan hangisidir?
Şıklar:
A. Alümin",False
1,"Bir alüminyum iyonunun yükü +3 ve bir oksit iyonunun yükü -2'dir. Bu iki element arasındaki bir reaksiyonun ürünü hangisi olur?
Şıklar:
A. Al_{2}O
B. Al_{2}O_{3}
C. 2AlO_{3}
D. Al_{3}O_{2}",Al_{2}O_{3},"A
Soru: Bir gaz",False
1,"Aşağıdakilerden hangisi organizmaların uykuya geçmesine bir örnektir?
Şıklar:
A. Kışın güneye uçan kuşlar
B. yaz aylarında çiçek açan bitkiler
C. sonbaharda yapraklarını döken ağaçlar
D. tüm yıl yeraltında yaşayan toprak solucanları",sonbaharda yapraklarını döken ağaçlar,"C

Soru: Aşağıdaki seçenekler",False
1,"Ses dalgaları ile ışık dalgaları arasındaki benzerlik nedir?
Şıklar:
A. İkisi de enerji taşır.
B. İkisi de boşlukta seyahat ediyor.
C. Her ikisi de titreşimlerden kaynaklanır.
D. Her ikisi de aynı hızda hareket ediyor.",İkisi de enerji taşır.,,False
1,"Besinler moleküler düzeyde sindirilir, emilir ve ardından hücrelere taşınır. Hücreler tarafından üretilen çözünmüş atık molekülleri aşağıdakilerden hangisi sayesinde kandan atılır?
Şıklar:
A. Deri.
B. Akciğerler.
C. Böbrekler.
D. Kalın bağırsak.",Böbrekler.,C. Böbrekler.,False
1,"Elmas üretmek için gerekli koşullardan biri nedir?
Şıklar:
A. yüksek irtifa
B. yoğun basınç
C. hızlı soğuma
D. düşük sıcaklıklar",yoğun basınç,"B

Soru: Hayvanların yaşadığı ortamlara hangi terim verilir?
Şıklar:
A. ekosistem
B. habitat
C. ekolojik dengeler
D",False
1,"Hangisi Dünya'nın kendi ekseni üzerindeki eğiminden kaynaklanır?
Şıklar:
A. gündüz ve gece
B. fırtınalı hava
C. yüksek ve alçak gelgit
D. sezon değişiklikleri",sezon değişiklikleri,"A
Soru 15: Hangisi insan vücudunda kan basıncını düzenler?
Şıklar:
A. kalp
B. akciğerler
C. böbre",False
1,"Bir yıldız nükleer füzyon adı verilen bir süreçle enerji üretir. Bir yıldızın hangi özelliği füzyon sürecinin gerçekleşmesini sağlar?
Şıklar:
A. dönme hızı
B. görünür parlaklık
C. yüzey sıcaklığı
D. kimyasal bileşim",kimyasal bileşim,"D
Soru: Sera bitkilerinin büyümesi için hangi faktörler",False
1,"Bu ifadelerden hangisi atomları en iyi tanımlar?
Şıklar:
A. iki veya daha fazla birleşik unsur
B. bir elementin en küçük birimleri
C. bir çekirdeğin içindeki parçacıklar
D. bir elementin farklı formları",bir elementin en küçük birimleri,"C

Soru: Su buharının yoğunluğu hangi sıcaklıkta en azdır?
Şıklar:
A. 100°C
B. 0°C
C. 20",False
1,"Bir kırmızı dev yıldız ana dizi yıldızlarından farklıdır çünkü
Şıklar:
A. daha soğuk bir sıcaklıkta yanar.
B. her zaman diğer güneşlerden daha büyüktür.
C. daha fazla yoğunluğa ve yerçekimine sahiptir.
D. Helyum yapmak için hidrojeni kaynaştırır.",daha soğuk bir sıcaklıkta yanar.,"D
Soru: Hangi element, atom numarası 6 olan elementtir?
Şıklar:
A. karbon
B. oksijen",False
1,"Aşağıdakilerden hangisinin elektrik akışına izin verme olasılığı en düşüktür?
Şıklar:
A. alüminyum
B. bakır
C. plastik
D. su",plastik,"D

Soru: Aşağıdakilerden hangisi biyolojik çeşitliliğin azalmasına neden olan bir faktör olarak kabul edilir?
Şıklar:
A. iklim deği",False
1,"Bir ekosistemde ölü bitki ve hayvanların geri dönüşümünden en çok hangisi sorumludur?
Şıklar:
A. su
B. bakteriler
C. Balık
D. böcekler",bakteriler,"D
Soru 15: İnsan vücudunda hangi organ, ısıyı düzenler?
Şıklar:
A. kalp
B. akciğerler
C. der",False
1,"Belirli bir yerde hava durumundaki ani bir değişiklik büyük olasılıkla hangisinden kaynaklanır?
Şıklar:
A. bir hava kütlesinin gelişi
B. şiddetli bir deprem
C. yüksek bir okyanus gelgiti
D. ay tutulması",bir hava kütlesinin gelişi,"B
Soru: Bir organizmanın büyümesi ve geliş",False
1,"Akış hızı azaldıkça, hangi faktör muhtemelen artacaktır?
Şıklar:
A. dere yatağının erozyona uğraması
B. akarsuda malzeme birikimi
C. aşağı yönde taşınan malzeme miktarı
D. aşağı yönde taşınan partiküllerin boyutu",akarsuda malzeme birikimi,"D
Soru: Aşağıdaki cümlelerden hangisi, yerçekiminin bir örneğini vermektedir?
Şıklar:
A. Bir topun düşmesi.
B. Bir balonun havada süzülmesi.
C. Bir su damlasının yüzeye sıçraması.
D. Bir dağın zirves",False
1,"Bir araba düz bir yolda ilerliyor. Arabanın hareketini ne durdurabilir?
Şıklar:
A. yukarı doğru iten bir güç
B. doğrudan aşağı iten bir güç
C. arabanın hareket ettiği yöne doğru iten bir kuvvet
D. arabanın hareket ettiği yönün tersine iten bir kuvvet",arabanın hareket ettiği yönün tersine iten bir kuvvet,"D
Soru: Bir gazın sıcaklığı arttığında ne olur?",False
1,"Hangisi yoğuşmaya bir örnektir?
Şıklar:
A. bir tencerede kaynayan su
B. bitkiler tarafından emilen su
C. tuzun sudan uzaklaştırılması
D. sıcak duştan sonra aynadaki nem",sıcak duştan sonra aynadaki nem,D (sıcak duştan sonra aynadaki nem),False
1,"Kelebeğin yaşam döngüsünün tüm aşamalarında bunlardan hangisine ihtiyaç duyulur?
Şıklar:
A. Kanatlar
B. Gözler
C. Toprak
D. Hava",Hava,"A

Soru: Aş",False
1,"Bir cismin hızı değişmeden hareketin hangi özelliği değişebilir?
Şıklar:
A. sürat
B. pozisyon
C. yön
D. ivme",pozisyon,"A

Soru: Bir bileşiğin kimyasal reaksiyonu sırasında ne olur?
Şıklar:
A. Atomların sayısı azalır
B. Atomların sayısı artar
C. Atomların düzeni değişir
D. Atomların yapısı",False
1,"Bir krom atomunun 24 protonu, 28 nötronu ve 24 elektronu vardır. Bir krom atomunun çekirdeğinde kaç tane atom altı parçacık vardır?
Şıklar:
A. 24
B. 28
C. 48
D. 52",52,"B

Soru: Bir atomun çekirdeğinde bulunan proton sayısı neyi belir",False
1,"Derinin hangi kısmı insanların sıcak kalmasına yardımcı olur?
Şıklar:
A. ter bezleri
B. sinirler
C. kıllar
D. tırnaklar",kıllar,"A. ter bezleri (Ter bezleri, insan vücudunun ısı düzenleme sistemini destekleyen bir yapıdır.)",False
1,"Modern yaşamın en çok hangi yönü bir salgının pandemiye dönüşmesine neden olabilir?
Şıklar:
A. aşılama
B. ulaşım
C. iletişim
D. sanitasyon",ulaşım,"D

Soru: Bir bitki yapısında bulunan ve fotosentezi kolaylaştıran organ nedir?
Şıklar:
A. kök
B. gövde
C.",False
1,"Etanolün aşağıdaki özelliklerinden hangisi kimyasal bir özelliktir?
Şıklar:
A. renksiz
B. yanıcı
C. 78°C'de kaynar
D. yoğunluğu 0,79 g/cm^3",yanıcı,"A
Soru: Hangi element, radyoaktif bozunmasıyla bilinen bir elementdir?
Şıklar:
A. Karbon
B. Hidrojen
C",False
1,"Hangi ifade bir madde türünün özelliğini doğru olarak tanımlar?
Şıklar:
A. Hava bir gaz karışımıdır.
B. Buz bir gaz karışımıdır.
C. Hava bir sıvıdır.
D. Buz bir sıvıdır.",Hava bir gaz karışımıdır.,"B
Soru: Aşağıdaki seçeneklerden hangisi, bir organizmanın büyümesi ve gelişmesi için gerekli olan bir",False
1,"Ay ve Dünya hangi yönden benzer bir yapıya sahiptir?
Şıklar:
A. yüzey atmosferi.
B. kayalık arazi.
C. yerçekimi.
D. boyut.",kayalık arazi.,"A. yüzey atmosferi. (Ay ve Dünya, atmosferleri ve yüzeyleri benzerlik göstermektedir.)",False
1,"Hangi bitki hücreleri bir ebeveyn bitkinin DNA'sının yarısını içerir?
Şıklar:
A. ksilem ve floem
B. polen ve ovül
C. epidermis ve mezofil
D. öz ve kambiyum",polen ve ovül,D - Gökyüzünde gökkuşağı oluşması için atmosferin düz olması gerekmez. Atmosferde bulutlar veya su damlacıkları gibi kırılma merkezlerinin varlığı gökkuşağı oluşumunu sağlar. Bu nedenle D seçeneği yanlıştır.,False
1,"Hangisi bir rakun için büyük olasılıkla öğrenilmiş bir davranıştır?
Şıklar:
A. bir ağacın kovuğuna sığınak yapmak
B. çöp kutusunu açıp yiyecek aramak
C. koşarken dört bacağı hareket ettirmek
D. dört bebek sahibi olmak",çöp kutusunu açıp yiyecek aramak,"D
Soru 15:",False
1,"Hangi gerçek neden Dünya'da yaşam olduğunu ama Ay'da olmadığını en iyi açıklar?
Şıklar:
A. Ay'ın yerçekimi yoktur.
B. Ay, Güneş'in etrafında dönmez.
C. Ay'da çok az su ve oksijen vardır.
D. Ay, Dünya'dan çok daha küçüktür.",Ay'da çok az su ve oksijen vardır.,"B
Soru: Aşağıdaki seçeneklerden hangisi, bitkilerde fotosentez sırasında ışık ener",False
1,"Rüzgar soğukluğunu ölçmek için hangi alet çifti kullanılabilir?
Şıklar:
A. barometre ve rüzgar gülü
B. rüzgar gülü ve anemometre
C. termometre ve barometre
D. anemometre ve termometre",anemometre ve termometre,D (anemometre ve termometre),False
1,"Işık üretmek için, bir ampulün içindeki atomlar elektrik enerjisini başka hangi enerji türüne dönüştürür?
Şıklar:
A. ısı
B. kimyasal
C. mekanik
D. elektromanyetik",elektromanyetik,"D
Soru: Güneşin ışınları Dünya atmosferinde parçalanırken, atmosferin hangi katmanında absorbe edilen ışınların en az olduğu katmandır?
Şıklar:
A. trop",False
1,"Hangi hücre tipi kasın kontrolünü kolaylaştırmak için kas liflerine bağlanır?
Şıklar:
A. Gergin
B. İskelet
C. dolaşım
D. solunum",Gergin,"B (İskelet) hücre tipi, kasın kontrolünü kolaylaştırmak için kas liflerine bağlanır. Bu hücre tipi, kas liflerini bir arada tutan ve kasın hareketini koordine eden yapıları oluşturur.",False
1,"Bir maddenin erime noktasını tanımlamak için hangi ölçü birimi kullanılır?
Şıklar:
A. litre
B. gram
C. derece
D. santimetre",derece,"A
Soru: Kütlesi 50 kg olan bir kişinin yer çekimine karşı ne kadar kuvvetle direnmesi gerekir?
Şıklar:
A. 10 N
B. 50 N
C. 490 N
D.",False
1,"Hangisi ulaşım için bir yol değildir?
Şıklar:
A. radyo kulesi
B. yol
C. pist
D. boru hattı",radyo kulesi,"B
Soru: Su buharı oluşurken ısıyı ne şekilde alır?
Şıklar:
A. emilim
B. ısı transferi
C. ısı emisyonu
D.",False
1,"Bir öğrenci, 3 aylık bir dönem boyunca haftalık yağış miktarını göstermek için bir sütun grafiği kullanır. Veriler için başka hangi sunum yöntemi uygundur?
Şıklar:
A. bir tablo
B. bir pasta grafiği
C. bir fotoğraf
D. yazılı bir paragraf",bir tablo,"A
Soru: Bir nesnenin kütle merkezinin ne olduğunu açıklayan terim hangisidir?
Şıklar:
A. yer çekimi
B. kütle
C. moment
D. denge
C",False
1,"Dalgalar nesnelerin içinden ne taşır?
Şıklar:
A. ses
B. ışık
C. enerji
D. su",enerji,"C
Soru: Bir organizmanın üreme sürecinde melezleşme adı verilen olayda ne olur?
Şıklar:
A. genetik materyal değişimi
B. yeni türlerin oluşması
C. farklı özelliklerin birleşmesi
D. organiz",False
1,"Aşağıdakilerden hangisi kütlenin korunumunu gösteren doğru yazılmış bir kimyasal denklemdir?
Şıklar:
A. Mg + HCl -> H_{2} + MgCl_{2}
B. H_{2}O + CO_{2} -> H_{2}CO_{3}
C. KClO_{3} -> KCl + O_{2}
D. H_{2} + O_{2} -> H_{2}O",H_{2}O + CO_{2} -> H_{2}CO_{3},"B
Soru: Aşağıdaki seçeneklerden hangisi, canlı organizmaların yaşamını sürdürebilmesi için gerekli olan besin maddelerini doğru bir şekilde sıralamaktadır?
Şıklar:
A. Karbonhidratlar, proteinler, lipitler
B. Yağlar, şekerler, vitaminler
C. Su, mineraller, amino as",False
1,"Hangi ifade suyun bir özelliğini en iyi şekilde tanımlar?
Şıklar:
A. Sıvı su şeklini korur.
B. Su kaynadıkça gaza dönüşür.
C. Buz donduğunda sıvı hale gelir.
D. Katı buz, kabıyla birlikte şekil değiştirir.",Su kaynadıkça gaza dönüşür.,"C
Soru: Aşağıdaki ifadelerden hangisi, suyun kaynama noktasını etkileyen bir faktörü açıklamıyor?
Şıklar:
A. Basınç
B. Yükseklik
C. Sıcaklık
D. Isı
Cev",False
1,"Elektrik üretmek için güneş enerjisi kullanmanın ana dezavantajı, güneş panellerinin
Şıklar:
A. sera gazı üretir.
B. su kirliliği üretir.
C. işletmesi pahalıdır.
D. satın almak pahalıdır.",satın almak pahalıdır.,"B
Soru: Hangi elementin atom numarası",False
1,"Bir gübre markası, bir bitkinin hızlı büyümesi için ihtiyaç duyduğu tüm kimyasalları içerdiğini iddia etmektedir. Gübrenin ___ dışında tüm bu bileşenleri içerdiği sonucuna varılabilir.
Şıklar:
A. potasyum
B. fosfor.
C. karbonhidratlar
D. azot",karbonhidratlar,"D

Gerekçe: Gübre, bitkilerin büyümesi için gerekli olan temel besinleri sağlar. Azot (N), fosfor (P) ve potasyum (K) bitkilerin büyümesi için en önemli elementlerdir. Gübre markasının iddiasına göre bu üç elementin yanı sıra diğer kimyasalları da içeriyor. Bu nedenle gübrenin karbonhidratlar (C) dışında tüm bu bileşenleri içerdiği sonucuna varılabilir. Karbonhidratlar bitki için bir enerji kaynağıdır ancak gübre markasının iddiasına göre gübrede bulunmayan bir bileşendir.",False
1,"Bir Yer Bilimi sınıfı bir ormana saha gezisi planlamaktadır. Saha gezisinde her öğrenci hangi malzemeleri taşımalıdır?
Şıklar:
A. yangın söndürücü
B. ilk yardim çantasi
C. şişelenmiş su
D. iyot tabletleri",şişelenmiş su,"A, B, C ve D (Tüm malzemeler taşıması gerekir.)",False
1,"Bir ağacın gövdesi ile bir çiçeğin gövdesi birbirine en çok nasıl benzer?
Şıklar:
A. İkisi de yumuşak.
B. İkisinin de dikenleri var.
C. Her ikisi de bitkiyi destekler.
D. Her ikisinin de odunsu kabuğu vardır.",Her ikisi de bitkiyi destekler.,"B
Soru: Bir sporcu antrenman yaparken hangi sistemin daha fazla çalıştığını düşünürsünüz?
Şıklar:
A. Kas sistemi
B. Sinir sistemi
C. Dolaşım sistemi
D. Sol",False
1,"Elementlerin Periyodik Tablosu'nun sol tarafındaki elementleri sağ taraftaki elementlerden ayıran fiziksel özellik nedir?
Şıklar:
A. proton sayısı
B. maddenin hâli
C. atomik kütle
D. sıcaklık",maddenin hâli,D,False
1,"pH ölçeğinin hangi aralığı büyük olasılıkla asit yağmurlarını içerir?
Şıklar:
A. 4-6
B. 5-7
C. 7-9
D. 10-12",4-6,A. 4-6 (Asit yağmurları pH ölçeğinde 4-6 aralığında oluşur.),False
