ensemble_id,question,true_answer,predicted_answer,is_correct
1,"Bir kız gevşek halat üzerine tırmanıyor. kişi
Şıklar:
A. gevşek çizgiden suya atlar.
B. çizgiyi sıkın ve üstüne tırmanın.
C. rutini başlatmak için ayakta durma pozisyonuna sıçrar.
D. ipi mümkün olduğu kadar aşağıya indirir.",rutini başlatmak için ayakta durma pozisyonuna sıçrar.,"D
Soru: Bir grup insan bir yamaçta kayıyor. O
Şıklar:
A. bir yamaçta kayarken bir ağaca takılıyor.
B. bir yamaçta kayarken bir köpeği yakalıyor.
C. bir yamaçta kayarken bir buz pateni pistinde kayıyor.
D. bir yamaçta kayarken bir arazi motos",False
1,"Bir köpek küvetin içine konur. bir kız
Şıklar:
A. köpeği kurulayan beyaz bir havluyu işaret ediyor.
B. köpeğin ağzına su sıkmaya başladı.
C. adam köpeği yıkamaya, kazımaya ve durulamaya başlar.
D. bir bardaktan köpeğin üzerine su döküyor.",bir bardaktan köpeğin üzerine su döküyor.,"A

Soru: Bir adam bir tepenin üzerinde duruyor. O
Şıklar:
A. aşağıya bakıyor.
B. bir kamera tutuyor ve fotoğraf çekiyor.
C. bir kitap okuyor.
D. bir kayanın üzerinde duruyor.
Sadece yukarıdaki Şıklar arasından doğru şık harfin",False
1,"Bir grup adam bir binadan dışarı koşuyor. çok büyük bir kalabalık
Şıklar:
A. dışarıda onları bekliyor.
B. performanslarını izliyor.
C. onların etkileşimini izlerken görülüyor.
D. onların hazırlanmalarını izliyor.",dışarıda onları bekliyor.,"C
Soru: Bir grup",False
1,"Bir grup çocuk açık hava etkinliğinde toplanıyor. Onlar
Şıklar:
A. kickball oyunu oynuyorlar.
B. Kalabalık caddede çarpışan arabalara binerken gösteriliyorlar.
C. toprak bir yoldan geçiliyor.
D. kamçılarıyla dans edin, dans edin ve çığlık atın.",kickball oyunu oynuyorlar.,"D
Soru: Bir adam bir kumsalda sandalyede oturuyor. O
Şıklar:
A. bir balığın yakalanmasına yardım ediyor.
B. bir kitap okuyor.
C. bir kuşu yakalamaya çalışıyor.
D. bir deniz fenerine bakıyor.
Sadece yukarıdaki Şıklar arasından doğru şık harfin",False
1,"Bir kız lavaboya bir şey döküyor. o
Şıklar:
A. musluğu açar ve suyu emer.
B. duşu açıyor, yüzüne su çarpıyor.
C. yüzünü sprey şişesiyle tıraş ediyor.
D. uzaklaşıp ellerini havluya siliyor.",uzaklaşıp ellerini havluya siliyor.,"B
Soru: Bir adam bir binanın tepesinde. Adam
Şıklar:
A. bir kulede duruyor.
B. bir kuleye tırmanıyor.
C. bir binanın tepesine tırmanıyor.
D.",False
1,"Bir kadın lavabonun üzerinde ellerini yıkıyor. o
Şıklar:
A. ellerini lavaboda duruluyor.
B. lavaboya bir havlu atıp onu kırıyor.
C. ellerini kurulamak için peçete kullanıyor.
D. bir kutudan lastik bant alır.",ellerini lavaboda duruluyor.,"B
Soru: Bir adam bir çim üzerinde duruyor. O
Şıklar:
A. bir şemsiyeyi açıyor.
B. bir çim biçme makinesini çalıştırıyor.
C. bir ağacın altında dinleniyor.
D",False
1,"Birkaç kişi çimlerin üzerinde duruyor. Onlar
Şıklar:
A. vurmalı çalgılar tutuyorlar.
B. voleybol oyunu oynuyoruz.
C. hokey hareketleri yapın.
D. Çimlerde kıvırma oyunu oynayın.",vurmalı çalgılar tutuyorlar.,"C

Soru: Bir çocuk bir köpeği kucaklıyor. O
Şıklar:
A",False
1,"Ekranın alt kısmında beyaz metin görülüyor. Longboard'daki adam ve tek sıra tekerlekli patendeki kız
Şıklar:
A. pistin sonuna kadar.
B. suya çıktı.
C. otoparkta yuvarlanın.
D. karlı yolda.",otoparkta yuvarlanın.,"D
Soru: Bir grup insan bir dağın zirvesinde duruyor. Dağda
Şıklar:
A. bir helikopter uçuyor.
B. bir ağaç devriliyor.
C. bir kayakçı aşağıya iniyor.
D. bir kaya düşüyor.",False
1,"Siyah borunun yanında yerde bir kadın oturuyor. o
Şıklar:
A. tüpün üstüne bir çubuk yakar.
B. ayağa kalkar ve boruyu bir aletle keser.
C. dolumu tanka ulaştığında durur ve sonuna kadar boruyu doldurmaya başlar.
D. tüpünü alıp suya dalıyor.",ayağa kalkar ve boruyu bir aletle keser.,D,False
1,"İki çocuk bir odada raketbol oynuyor. Parke zeminlerde kırmızı çizgiler var. Çocuklar
Şıklar:
A. raketleriyle numaralar yaparlar.
B. topu duvardan vur.
C. merdivenlerden yukarı çık.
D. Cebinden topu alın ve sırayla topa ateş edin.",topu duvardan vur.,"B
Soru: Bir kız, bir adamın kollarında duruyor. Adam
Şıklar:
A. bir şemsiye tutuyor.
B. kızın sırtını okşuyor.
C. kızın fotoğrafını çekiyor.
D. bir evin kapısını açıyor.
Sadece yukarıdaki Şıklar arasından doğru şık harfini belirt.
Cev",False
1,"Bir yaz gününde bir nehir akıyor. bir adam
Şıklar:
A. elinde bir sopayla nehirde yürüyor.
B. bir tekne akıntıya karşı kürek çekiyor.
C. bir su altı ortamına bakarken hazır halde görülüyor.
D. nehirde sörf yapıyor.",bir tekne akıntıya karşı kürek çekiyor.,"B
Soru: Birçok insan bir sokakta yürüyor. bir adam
Şıklar:
A. bir sokakta yürürken bir şey buluyor.
B. bir sokakta yürürken bir şeye dikkatli bakıyor.
C. bir sokakta yürürken birine elini uzatıyor.
D. bir sokakta yürürken birine",False
1,"Bir adam spor salonunda siyah bir minderin üzerinde oturuyor. O
Şıklar:
A. vücudunu kendi etrafında döndürmeye başlar.
B. kolunu çıkarıp yere atıyor.
C. sırt üstü uzanır ve matın üzerinde mekik çeker.
D. kalkar ve dans etmeye başlar.",sırt üstü uzanır ve matın üzerinde mekik çeker.,"B
Soru: Bir adam bir su kütlesinin üzerinde duruyor. O
Şıklar:
A. bir şemsiye açıyor.
B. bir tekneye binmeye hazırlanıyor.
C. bir ipi tutuyor.
D. bir yelken açıyor.
C",False
1,"Bir şef mutfakta duruyor. O
Şıklar:
A. her iki elinde de iki pirzola tutuyor.
B. tezgahın üzerinde bir şeyi döndürür ve hareket ettirir.
C. makarnayı büyük bir tencereye koyar.
D. unu eleyip bir tavada karıştırıyor.",makarnayı büyük bir tencereye koyar.,"C
Soru: Bir çocuk bir oyun alanının ortasında. O
Şıklar:
A. bir oyun alanının ortasında bir topa vuruyor.
B. bir oyun alanının",False
1,"Bir kadının elleri bir şeyi sararken gösteriliyor. kadın
Şıklar:
A. kameraya konuşuyor.
B. küçük bir balkabağını ağdalıyor.
C. nesneyi şekillendirmeye başlar.
D. daha sonra saçı bir saç maşasına sararken görülüyor.",kameraya konuşuyor.,"C
Soru: Bir grup insan bir şeye bakıyor. O
Şıklar:
A. bir tabloyu inceliyorlar.
B. bir kitap",False
1,"Bir kadın bahçesindeki yaprakları topluyor. Omzuna siyah bir çanta takıyor. o
Şıklar:
A. bahçesini taramaya devam ediyor.
B. yaprakları çöp kutusuna döküyor.
C. başka bir yaprak torbası almak için çantaya uzanır.
D. çantayla caddede koşuyor.",bahçesini taramaya devam ediyor.,"C
Soru: Bir adam bir şeye bakıyor. Yüzü mutlu. O
Şıklar:
A. bir tabloyu inceliyor.
B. bir şemayı okuyor.
C. bir kuşu izliyor.
D",False
1,"Bir adam dışarıda, bahçede duruyor. Elinde büyük bir balta tutuyor. O
Şıklar:
A. ağacın gövdesinin yan tarafını kırar.
B. daha sonra ağacı ikiye böler.
C. ahşabı hazırlıyor ve dilimliyor.
D. baltayla büyük bir tahta parçasını keser.",baltayla büyük bir tahta parçasını keser.,B (daha sonra ağacı ikiye böler),False
1,"Bir adam bir evin içinde duruyor. O
Şıklar:
A. bir Noel ağacını süslerle süslüyor.
B. bisikleti çalıştırır ve takar.
C. kaykayını omzuna alıyor ve sokakta kaykay yapmaya başlıyor.
D. bir çiti düzeltmek için bıçak kullanır.",bir Noel ağacını süslerle süslüyor.,"C
Soru: Bir adam bir dağın tepesinde duruyor. O
Şıkl",False
1,"Yiyecekleri bir blokta doğramaya başlıyor. Tüm malzemeleri kaseye alıp karıştırıyor. o
Şıklar:
A. kaseyi küçük bir buz fırınına koyar.
B. Peyniri yemeğin üzerine rendeleyin.
C. üçgenlere böler.
D. hepsini karıştırıp ocağa koyuyoruz.",Peyniri yemeğin üzerine rendeleyin.,"D
Soru: Bir kadın bir konsere katılıyor. O
Şıklar:
A. bir enstrüman çalıyor.
B. bir sahneye bakıyor.",False
1,"Bir adam ata biniyor ve bir buzağıya ip bağlıyor. O
Şıklar:
A. baldırı ayağa kaldırır ve bacaklarını arkaya bağlar.
B. buzağıyı deliğe çeker.
C. boynunun arkasına bir bıçak alıp bağlar.
D. attan atlar ve domuz buzağıyı bağlar.",attan atlar ve domuz buzağıyı bağlar.,"C
Soru: Bir kadın bir şeye bakıyor. Bir adam
Şıklar:
A. kadınla konuşuyor ve onu baştan sona anlatıyor.
B. kadınla aynı yöne bakıyor ve ona gülüyor.
C. kadınla göz teması kuramıyor.
D.",False
1,"At sırtında bir adam kapıdan çıkıyor. O
Şıklar:
A. bir buzağıya kement ve halat bağlar.
B. bir buzağıyı kementle bağlarken boynuna bir ip geçiriliyor.
C. onu bir direği çeken küçük bir çocuk takip ediyor.
D. büyük bir ipe bağlı bir ipe tutunur.",bir buzağıya kement ve halat bağlar.,"A
Soru: Bir kişi bir şapkalı adamın",False
1,"Bir kadın spor salonunda topun üzerinde oturuyor. o
Şıklar:
A. parmağına yüzüğü takar, sonra oturur.
B. topun üzerinde birkaç mekik çekiyor.
C. pinatayı yukarı ve aşağı iterek ileri geri hareket eder.
D. spor salonunun zemininde yatıyor.",topun üzerinde birkaç mekik çekiyor.,"B
Soru: Bir adam bir kayanın üzerinde oturuyor. o
Şıklar:
A. bir çakıl taşı tutuyor.
B",False
1,"Bir adam kar kepçesine doğru yürüyor. Kameraman konuşurken adam çatıdaki karı kürekliyor. adam
Şıklar:
A. kar temizlemeyi bırakır.
B. bir kürekle karda oturmaya devam ediyor.
C. konuşmak için çatıya çıkıyor.
D. garaj yolunda duruyor ve biçiyor.",kar temizlemeyi bırakır.,B,False
1,"Bir adam, partneriyle squash oynamak için top servis ediyor. Adamlar topu duvara vurdu. adam
Şıklar:
A. topa çekiçle servis yapar.
B. topu yere fırlatmak.
C. partneriyle oturur ve konuşur.
D. rakete çarparak kaybeder.",topu yere fırlatmak.,"C
Soru: Bir adam, bir binanın dışındaki merdivenlerden aşağı iniyor. O",False
1,"Bir yüzme havuzunun üzerinde ışıklar yanıyor. bir adam
Şıklar:
A. havuzun yanındaki tramplende duruyor.
B. havuzda su kayağı yapmaktır.
C. havuzda raketle duruyor.
D. suda bir mumun yanında otururken görülüyor.",havuzun yanındaki tramplende duruyor.,"C
Soru: Bir adam bir plajda duruyor. Plaj
Şıklar:
A. sahilde bir kumdan heykel yapıyor.
B. çimenli bir alan.
C. deniz kenarında bir kumsal.
D. bir göletteki bir teknenin içinde.
Sadece yukarıdaki Ş",False
1,"Bir adam mutfakta oturuyor. Elinde akordeon çalmaya başlar. kahverengi bir köpek
Şıklar:
A. yanındaki tezgahta oturuyor.
B. mutfakta frizbi kovalıyor.
C. gelir ve yanında durur.
D. arkasındaki tezgahta oturuyor.",gelir ve yanında durur.,"D
Soru: Bir grup insan bir parkta yürüyor. Bir kadın
Şıklar:
A. bir köpeği getiriyor.
B",False
1,"Bir bayan yere oturuyor. Bayan davul benzeri bir enstrüman çalmaya başlıyor. Bayan
Şıklar:
A. hulahopu kullanır ve dansı bitirir.
B. davulu daha hızlı çalmaya başlar.
C. davul çubuklarını alıp çalmaya devam ediyor.
D. bacağına bir sopa vuruyor.",davulu daha hızlı çalmaya başlar.,"C
Soru: Bir çocuk bir kumsalda kumdan bir kule inşa ediyor. Çocuk
Şıklar:
A. kuleyi yıkıyor.
B. kuleyi daha da yükseltmeye devam",False
1,"Bir adam bir odanın içinde nargile kullanıyor. O
Şıklar:
A. dönüyor ve bir duman sütunu üflüyor.
B. fazla dumanı gidermek için nargileyi iki kez sallar.
C. duman onu gazla dolduruyor, açık havalandırmadan üflüyor.
D. Konuşurken sigara içiyor.",dönüyor ve bir duman sütunu üflüyor.,"C
Soru: Bir adam bir köpeği tutuyor. O
Şıklar:
A. köpeği kuy",False
1,"Bir kadın yatıyor ve yan tarafındaki dövmeyi gösteriyor. cerrahi maskeli bir adam
Şıklar:
A. dövme üzerinde çalışmaya devam ederken onu hazırlıyor.
B. yan tarafını düzeltir.
C. onu kamera için kaynak yapıyor.
D. onun üzerinde çalışıyor.",dövme üzerinde çalışmaya devam ederken onu hazırlıyor.,"A
Soru: Bir çocuk bir oyuncak araba üzerinde duruyor. O
Şıklar:
A. arabanın üzerinde dururken bir şarkı söylemeye başlıyor.
B. arabanın önüne bir kova çamur koyuyor.
C. arabanın yanına bir koltuk yerleştiriyor.
D. arabanın arkasına bir bebek koyuyor.
Sadece yukarıdaki Şıklar arasından doğru şık",False
1,"Birkaç kar askeri pilotun peşinde. Pilot bir tahtaya biner ve aşağı iner. kar askerleri
Şıklar:
A. pilota ateş edin ve onu vurun.
B. onu dağdan aşağı kovalayın.
C. Kar hızı nedeniyle helikopterin düşmesini önleyin.
D. insanları araçtan itin.",onu dağdan aşağı kovalayın.,"D
Soru 14: Bir adam bir kumsalda yürüyor. O
Şıklar:
A. kumsalda bir çöp toplamaya çalışıyor.
B. kumsalda bir şemsiye",False
1,"Bir bayan bir kase patlamış mısır getiriyor. insanlar
Şıklar:
A. Tribünlere oturun ve bayanın malzemeleri karıştırmasını izleyin.
B. Tribünlerde oturup maç izliyorlar.
C. bir yarış pistinde duruyorlar.
D. televizyonun karşısındaki kanepeye oturun.",televizyonun karşısındaki kanepeye oturun.,"B
Soru: Bir kadın bir dairenin içinde duruyor. o
Şıklar:
A. bir tabakta yemek pişiriyor.
B. bir koltuğa oturuyor.
C. bir masanın üzerinde duruyor.
D. bir şemsiye açıyor.
Cev",False
1,"Bir kutudan kek karışımı oluşturulur. her şey
Şıklar:
A. plastik bir kaba konur ve kurutulur.
B. karıştırıldıktan sonra bir tavaya dökülür.
C. yapılır ve krediler gösterilir.
D. bir masaya konur ve durulanır.",karıştırıldıktan sonra bir tavaya dökülür.,"D
Soru: Bir çocuk bir kaydırmayı oynuyor. O",False
1,"Bir kişi bir bardağa su döker. bir kadın
Şıklar:
A. bebek pudrasını bir bardağa döküyor.
B. bir barda içki şişelerini gösteren konuşmalar.
C. bir damla sıvıyı yakalamak için bir çubuğu yakın tutar.
D. su hortumundan içecek.",bir barda içki şişelerini gösteren konuşmalar.,"B
Soru: Bir çocuk bir topu tutuyor. O
Şıklar:
A. topu bir oyuncak olarak tutuyor.
B. topu bir oyuncak olarak atmaya hazırlanıyor.
C. topu bir oyuncak olarak f",False
1,"Bir odada bir adam oturuyor. Yerdeki halıya çivi çakıyor. O
Şıklar:
A. bebeği sakinleştiriyor ve jöle yapıyor.
B. halıyı rulo yapıp yere seriyor.
C. yanına bir kondisyon bisikleti kurar.
D. parçaları birbirine bastırıp yere vuruyor.",parçaları birbirine bastırıp yere vuruyor.,"B
Soru: Bir insan bir kayanın üzerinde duruyor. O
Şıklar:
A. kayanın üzerinde bir şeye bakıyor.
B. kayayı parçalara ayırıyor.
C. kayanın üzerinde bir resim çiziyor.
D. kayanın üzerinde dinleniyor.
Sadece yukarıdaki Şıklar arasından doğru şık harfini belirt.
C",False
1,"Bir kedi masanın üzerinde durup seviliyor. Bir kişi
Şıklar:
A. kedinin patisini alır ve tırnaklarını kesmeye başlar.
B. kedinin pençelerini temizler.
C. kedinin üzerine ıslak bir palto koyar.
D. kediyi beyaz bir usturayla tıraş ediyor.",kedinin patisini alır ve tırnaklarını kesmeye başlar.,"C
Soru: Bir adam bir restoranda yemek yerken. O
Şıklar:",False
1,"Bir çocuk ayakkabısını parlattığı adama gülümsüyor. Adam çocuğa bakıyor. oğlan
Şıklar:
A. sonra koşmaya başlar ve bir bıçak alır.
B. oturup flütle flüt çalıyor.
C. ayakkabıyı kaldırır ve giyer.
D. adamın ayakkabılarını parlatıyor.",adamın ayakkabılarını parlatıyor.,"D
Soru: Bir grup insan bir plajda. Bir kişi
Şıklar:
A. bir ş",False
1,"Su dağların önündedir. kaya tırmanıcısı
Şıklar:
A. sudan çıkıyor.
B. yüksek bir yere tırmanan kayanın etrafında yürür.
C. kaya tırmanma duvarına tırmanıyor.
D. bir uçurumun tepesinden aşağı iner.",bir uçurumun tepesinden aşağı iner.,"A
Soru: Bir kadın bir bıçağın ucunda bir şey kesiyor. Kadın
Şıklar",False
1,"Şapkalı bir kadın ayakta duruyor ve konuşuyor. o
Şıklar:
A. bir tahta ve oje halkasını gösterir.
B. Maraton koşuyor ve ardından madalya alıyor.
C. saçlarıyla oynuyor ve konuşuyor.
D. Rubik küpünü çözmeye çalışırken ileri geri gider.",saçlarıyla oynuyor ve konuşuyor.,"A
Soru: Bir adam bir dağın tepesinde duruyor. O
Şıklar:
A. bir dağın tepesinde bir bayrak açıyor.
B. bir kaya tutuyor.
C. bir kar tanesi yakalamaya çalış",False
